link_producto,producto,asin,precio,precio_original,vendidos_mes_pasado,calificación,num_de_calificaciones,imagen,vendidos_numerico
https://www.amazon.com/-/es/Frog-Scientist-Scientists-Field/dp/0547576986/ref=sr_1_24?dib=eyJ2IjoiMSJ9.6WGdAkU9i3gJQv17AFkS54fTUYvcGjkjGtSRXEasrFmnKhzwTWnHF4A6IvzpfkRYGM_QY8DhfQRazBt6skpIXRsQYnyKOKKq5JIuTWbfzCZG5eRVFN1VViv_4dLiwIjloNJnZU_BmDx-O6uFGaIDuxZhPPzf5N6OjLSrfEIOxtdp_bTJWhZS1knr2VdN51ocaKfkonAfUDTGgIhcgsAO4YZEQTWHTyVpjZs1Sm91QLc.UuBkoMvvgCuIMEfgibGaYhQdTp_BBXm8Y3olCguZH4E&dib_tag=se&keywords=Industrial+y+cient%C3%ADfico&qid=1725878049&sr=8-24,The Frog Scientist (Scientists in the Field Series),0547576986,9.99,Sin información,|,4.8,44,https://m.media-amazon.com/images/I/81WxSiOVhSL._AC_UY218_.jpg,
https://www.amazon.com/-/es/laboratorios-cient%C3%ADficos-dispensaci%C3%B3n-suministros-individualmente/dp/B0CPLWGS7Q/ref=sr_1_25?dib=eyJ2IjoiMSJ9.6WGdAkU9i3gJQv17AFkS54fTUYvcGjkjGtSRXEasrFmnKhzwTWnHF4A6IvzpfkRYGM_QY8DhfQRazBt6skpIXRsQYnyKOKKq5JIuTWbfzCZG5eRVFN1VViv_4dLiwIjloNJnZU_BmDx-O6uFGaIDuxZhPPzf5N6OjLSrfEIOxtdp_bTJWhZS1knr2VdN51ocaKfkonAfUDTGgIhcgsAO4YZEQTWHTyVpjZs1Sm91QLc.UuBkoMvvgCuIMEfgibGaYhQdTp_BBXm8Y3olCguZH4E&dib_tag=se&keywords=Industrial+y+cient%C3%ADfico&qid=1725878049&sr=8-25,"Paquete de 50 unidades de 0.0 fl oz calibre 25 de 5/8 pulgadas, para laboratorios científicos, dispensación industrial y suministros de medición de líquidos, embalaje sellado individualmente",B0CPLWGS7Q,19.99,Sin información,50+ comprados el mes pasado,3.5,12,https://m.media-amazon.com/images/I/61R2LsTeodL._AC_UY218_.jpg,50.0
https://www.amazon.com/-/es/Roy-Keyes/dp/1637905254/ref=sr_1_26?dib=eyJ2IjoiMSJ9.6WGdAkU9i3gJQv17AFkS54fTUYvcGjkjGtSRXEasrFmnKhzwTWnHF4A6IvzpfkRYGM_QY8DhfQRazBt6skpIXRsQYnyKOKKq5JIuTWbfzCZG5eRVFN1VViv_4dLiwIjloNJnZU_BmDx-O6uFGaIDuxZhPPzf5N6OjLSrfEIOxtdp_bTJWhZS1knr2VdN51ocaKfkonAfUDTGgIhcgsAO4YZEQTWHTyVpjZs1Sm91QLc.UuBkoMvvgCuIMEfgibGaYhQdTp_BBXm8Y3olCguZH4E&dib_tag=se&keywords=Industrial+y+cient%C3%ADfico&qid=1725878049&sr=8-26,Hiring Data Scientists and Machine Learning Engineers: A practical guide,1637905254,34.99,Sin información,|,4.2,4,https://m.media-amazon.com/images/I/714-RawWB4L._AC_UY218_.jpg,
https://www.amazon.com/-/es/JustSeen-resistentes-productos-resistente-industrial/dp/B08X412CMP/ref=sr_1_27?dib=eyJ2IjoiMSJ9.6WGdAkU9i3gJQv17AFkS54fTUYvcGjkjGtSRXEasrFmnKhzwTWnHF4A6IvzpfkRYGM_QY8DhfQRazBt6skpIXRsQYnyKOKKq5JIuTWbfzCZG5eRVFN1VViv_4dLiwIjloNJnZU_BmDx-O6uFGaIDuxZhPPzf5N6OjLSrfEIOxtdp_bTJWhZS1knr2VdN51ocaKfkonAfUDTGgIhcgsAO4YZEQTWHTyVpjZs1Sm91QLc.UuBkoMvvgCuIMEfgibGaYhQdTp_BBXm8Y3olCguZH4E&dib_tag=se&keywords=Industrial+y+cient%C3%ADfico&qid=1725878049&sr=8-27,"Guantes de látex resistentes a productos químicos, 14 '' 18 '' 22 '' guante de goma resistente industrial del trabajo, color negro un par",B08X412CMP,10.99,Sin información,Sin información,4.4,224,https://m.media-amazon.com/images/I/61l2inYDq1L._AC_UY218_.jpg,
https://www.amazon.com/-/es/Barry-Rosenberg/dp/0131498630/ref=sr_1_28?dib=eyJ2IjoiMSJ9.6WGdAkU9i3gJQv17AFkS54fTUYvcGjkjGtSRXEasrFmnKhzwTWnHF4A6IvzpfkRYGM_QY8DhfQRazBt6skpIXRsQYnyKOKKq5JIuTWbfzCZG5eRVFN1VViv_4dLiwIjloNJnZU_BmDx-O6uFGaIDuxZhPPzf5N6OjLSrfEIOxtdp_bTJWhZS1knr2VdN51ocaKfkonAfUDTGgIhcgsAO4YZEQTWHTyVpjZs1Sm91QLc.UuBkoMvvgCuIMEfgibGaYhQdTp_BBXm8Y3olCguZH4E&dib_tag=se&keywords=Industrial+y+cient%C3%ADfico&qid=1725878049&sr=8-28,Spring Into Technical Writing for Engineers and Scientists,0131498630,,Sin información,|,4.0,32,https://m.media-amazon.com/images/I/61a0mI6Q1eL._AC_UY218_.jpg,
https://www.amazon.com/-/es/Alan-Morrison/dp/0231179383/ref=sr_1_29?dib=eyJ2IjoiMSJ9.6WGdAkU9i3gJQv17AFkS54fTUYvcGjkjGtSRXEasrFmnKhzwTWnHF4A6IvzpfkRYGM_QY8DhfQRazBt6skpIXRsQYnyKOKKq5JIuTWbfzCZG5eRVFN1VViv_4dLiwIjloNJnZU_BmDx-O6uFGaIDuxZhPPzf5N6OjLSrfEIOxtdp_bTJWhZS1knr2VdN51ocaKfkonAfUDTGgIhcgsAO4YZEQTWHTyVpjZs1Sm91QLc.UuBkoMvvgCuIMEfgibGaYhQdTp_BBXm8Y3olCguZH4E&dib_tag=se&keywords=Industrial+y+cient%C3%ADfico&qid=1725878049&sr=8-29,Biotechnology Law: A Primer for Scientists,0231179383,63.68,Sin información,|,5.0,3,https://m.media-amazon.com/images/I/61Le72yZdWL._AC_UY218_.jpg,
https://www.amazon.com/-/es/Jim-Longuski/dp/156347655X/ref=sr_1_30?dib=eyJ2IjoiMSJ9.6WGdAkU9i3gJQv17AFkS54fTUYvcGjkjGtSRXEasrFmnKhzwTWnHF4A6IvzpfkRYGM_QY8DhfQRazBt6skpIXRsQYnyKOKKq5JIuTWbfzCZG5eRVFN1VViv_4dLiwIjloNJnZU_BmDx-O6uFGaIDuxZhPPzf5N6OjLSrfEIOxtdp_bTJWhZS1knr2VdN51ocaKfkonAfUDTGgIhcgsAO4YZEQTWHTyVpjZs1Sm91QLc.UuBkoMvvgCuIMEfgibGaYhQdTp_BBXm8Y3olCguZH4E&dib_tag=se&keywords=Industrial+y+cient%C3%ADfico&qid=1725878049&sr=8-30,Advice to Rocket Scientists: A Career Survival Guide for Scientists and Engineers (Library of Flight),156347655X,19.95,Sin información,|,4.5,38,https://m.media-amazon.com/images/I/91F-FAHv8ML._AC_UY218_.jpg,
https://www.amazon.com/-/es/Paul-Lucier-ebook/dp/B07DFM4GR4/ref=sr_1_31?dib=eyJ2IjoiMSJ9.6WGdAkU9i3gJQv17AFkS54fTUYvcGjkjGtSRXEasrFmnKhzwTWnHF4A6IvzpfkRYGM_QY8DhfQRazBt6skpIXRsQYnyKOKKq5JIuTWbfzCZG5eRVFN1VViv_4dLiwIjloNJnZU_BmDx-O6uFGaIDuxZhPPzf5N6OjLSrfEIOxtdp_bTJWhZS1knr2VdN51ocaKfkonAfUDTGgIhcgsAO4YZEQTWHTyVpjZs1Sm91QLc.UuBkoMvvgCuIMEfgibGaYhQdTp_BBXm8Y3olCguZH4E&dib_tag=se&keywords=Industrial+y+cient%C3%ADfico&qid=1725878049&sr=8-31,"Scientists and Swindlers: Consulting on Coal and Oil in America, 1820–1890 (Johns Hopkins Studies in the History of Technology)",B07DFM4GR4,9.99,Sin información,|,4.7,3,https://m.media-amazon.com/images/I/81QVgIaZu4L._AC_UY218_.jpg,
https://www.amazon.com/-/es/Mad-Scientist-Decoraci%C3%B3n-decoraci%C3%B3n-laboratorio/dp/B08VJFF25B/ref=sr_1_32?dib=eyJ2IjoiMSJ9.6WGdAkU9i3gJQv17AFkS54fTUYvcGjkjGtSRXEasrFmnKhzwTWnHF4A6IvzpfkRYGM_QY8DhfQRazBt6skpIXRsQYnyKOKKq5JIuTWbfzCZG5eRVFN1VViv_4dLiwIjloNJnZU_BmDx-O6uFGaIDuxZhPPzf5N6OjLSrfEIOxtdp_bTJWhZS1knr2VdN51ocaKfkonAfUDTGgIhcgsAO4YZEQTWHTyVpjZs1Sm91QLc.UuBkoMvvgCuIMEfgibGaYhQdTp_BBXm8Y3olCguZH4E&dib_tag=se&keywords=Industrial+y+cient%C3%ADfico&qid=1725878049&sr=8-32,"Mad Scientist - Decoración de pared para el hogar, decoración de científico loco, regalos de ciencia de aluminio, letrero de laboratorio, decoración de metal de estaño, accesorios de científico loco",B08VJFF25B,7.95,Sin información,100+ comprados el mes pasado,4.7,449,https://m.media-amazon.com/images/I/61YBpwzE61L._AC_UY218_.jpg,100.0
https://www.amazon.com/-/es/sspa/click?ie=UTF8&spc=MToyNDI0Mjk4NjM5NDQ4NDA6MTcyNTg3ODA0OTpzcF9idGY6MjAwMDEwMzY0NDEwNjUxOjowOjo&url=%2FEngineers-Practical-Databook-Technical-Professionals%2Fdp%2F1980619344%2Fref%3Dsr_1_33_sspa%3Fdib%3DeyJ2IjoiMSJ9.6WGdAkU9i3gJQv17AFkS54fTUYvcGjkjGtSRXEasrFmnKhzwTWnHF4A6IvzpfkRYGM_QY8DhfQRazBt6skpIXRsQYnyKOKKq5JIuTWbfzCZG5eRVFN1VViv_4dLiwIjloNJnZU_BmDx-O6uFGaIDuxZhPPzf5N6OjLSrfEIOxtdp_bTJWhZS1knr2VdN51ocaKfkonAfUDTGgIhcgsAO4YZEQTWHTyVpjZs1Sm91QLc.UuBkoMvvgCuIMEfgibGaYhQdTp_BBXm8Y3olCguZH4E%26dib_tag%3Dse%26keywords%3DIndustrial%2By%2Bcient%25C3%25ADfico%26qid%3D1725878049%26sr%3D8-33-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Engineers' Practical Databook: A Technical Reference Guide for Students and Professionals,1980619344,18.04,Sin información,|,4.6,806,https://m.media-amazon.com/images/I/61Ym+fQca4L._AC_UY218_.jpg,
https://www.amazon.com/-/es/Ada-Twist-Scientist-Andrea-Beaty/dp/1419721372/ref=sr_1_33?dib=eyJ2IjoiMSJ9.Rt8R88sROM62iDNG-G16xeF00g36heAtKNofhn53NgNnWKtQd6zNPil2R6dDMWWdt5Vv7vtrXmt7XhGDvZK6y9fg2FoW_pp97IXipUV-yfd6svCOa0FTxtemNorztke9QHSifqpi9-RNPe-B-RbzNmoOw9RGCMVhgeUOUICvTlC2QxttEh6JdU_u1r6B0k3tKfg-44VZG78Vs1UnxWmn9JYdwCUPAOmgDSO_cpueddw.AhZP9FIAOM1lhzOLLqlY9m5aFQG-e9fAgakKpOGvOok&dib_tag=se&keywords=Industrial+y+cient%C3%ADfico&qid=1725878059&sr=8-33,"Ada Twist, Scientist - Tapa dura por Andrea Beaty",1419721372,8.99,Sin información,|,4.9,5251,https://m.media-amazon.com/images/I/81W2dJ5K9NL._AC_UY218_.jpg,
https://www.amazon.com/-/es/Dr-C-F-Harrison/dp/1537090747/ref=sr_1_34?dib=eyJ2IjoiMSJ9.Rt8R88sROM62iDNG-G16xeF00g36heAtKNofhn53NgNnWKtQd6zNPil2R6dDMWWdt5Vv7vtrXmt7XhGDvZK6y9fg2FoW_pp97IXipUV-yfd6svCOa0FTxtemNorztke9QHSifqpi9-RNPe-B-RbzNmoOw9RGCMVhgeUOUICvTlC2QxttEh6JdU_u1r6B0k3tKfg-44VZG78Vs1UnxWmn9JYdwCUPAOmgDSO_cpueddw.AhZP9FIAOM1lhzOLLqlY9m5aFQG-e9fAgakKpOGvOok&dib_tag=se&keywords=Industrial+y+cient%C3%ADfico&qid=1725878059&sr=8-34,Pharmaceutical Regulatory Affairs: An Introduction for Life Scientists (Life After Life Science),1537090747,18.99,Sin información,|,4.2,102,https://m.media-amazon.com/images/I/515EB2XNeNL._AC_UY218_.jpg,
https://www.amazon.com/-/es/Camille-Andros/dp/0544785835/ref=sr_1_35?dib=eyJ2IjoiMSJ9.Rt8R88sROM62iDNG-G16xeF00g36heAtKNofhn53NgNnWKtQd6zNPil2R6dDMWWdt5Vv7vtrXmt7XhGDvZK6y9fg2FoW_pp97IXipUV-yfd6svCOa0FTxtemNorztke9QHSifqpi9-RNPe-B-RbzNmoOw9RGCMVhgeUOUICvTlC2QxttEh6JdU_u1r6B0k3tKfg-44VZG78Vs1UnxWmn9JYdwCUPAOmgDSO_cpueddw.AhZP9FIAOM1lhzOLLqlY9m5aFQG-e9fAgakKpOGvOok&dib_tag=se&keywords=Industrial+y+cient%C3%ADfico&qid=1725878059&sr=8-35,Charlotte the Scientist Is Squished,0544785835,15.01,Sin información,|,4.8,166,https://m.media-amazon.com/images/I/81pSukKvCIL._AC_UY218_.jpg,
https://www.amazon.com/-/es/Baby-Loves-Scientists-Science/dp/1623542472/ref=sr_1_36?dib=eyJ2IjoiMSJ9.Rt8R88sROM62iDNG-G16xeF00g36heAtKNofhn53NgNnWKtQd6zNPil2R6dDMWWdt5Vv7vtrXmt7XhGDvZK6y9fg2FoW_pp97IXipUV-yfd6svCOa0FTxtemNorztke9QHSifqpi9-RNPe-B-RbzNmoOw9RGCMVhgeUOUICvTlC2QxttEh6JdU_u1r6B0k3tKfg-44VZG78Vs1UnxWmn9JYdwCUPAOmgDSO_cpueddw.AhZP9FIAOM1lhzOLLqlY9m5aFQG-e9fAgakKpOGvOok&dib_tag=se&keywords=Industrial+y+cient%C3%ADfico&qid=1725878059&sr=8-36,Baby Loves Scientists (Baby Loves Science),1623542472,8.99,Sin información,|,4.8,89,https://m.media-amazon.com/images/I/81G4So6igXL._AC_UY218_.jpg,
https://www.amazon.com/-/es/Gregory-Berns/dp/1400338808/ref=sr_1_37?dib=eyJ2IjoiMSJ9.Rt8R88sROM62iDNG-G16xeF00g36heAtKNofhn53NgNnWKtQd6zNPil2R6dDMWWdt5Vv7vtrXmt7XhGDvZK6y9fg2FoW_pp97IXipUV-yfd6svCOa0FTxtemNorztke9QHSifqpi9-RNPe-B-RbzNmoOw9RGCMVhgeUOUICvTlC2QxttEh6JdU_u1r6B0k3tKfg-44VZG78Vs1UnxWmn9JYdwCUPAOmgDSO_cpueddw.AhZP9FIAOM1lhzOLLqlY9m5aFQG-e9fAgakKpOGvOok&dib_tag=se&keywords=Industrial+y+cient%C3%ADfico&qid=1725878059&sr=8-37,Cowpuppy: An Unexpected Friendship and a Scientist’s Journey into the Secret World of Cows,1400338808,22.29,Sin información,|,4.1,4,https://m.media-amazon.com/images/I/81V-lmd0TnL._AC_UY218_.jpg,
https://www.amazon.com/-/es/Safco-Master-5117-industrial-econ%C3%B3mica/dp/B001MS6WJM/ref=sr_1_38?dib=eyJ2IjoiMSJ9.Rt8R88sROM62iDNG-G16xeF00g36heAtKNofhn53NgNnWKtQd6zNPil2R6dDMWWdt5Vv7vtrXmt7XhGDvZK6y9fg2FoW_pp97IXipUV-yfd6svCOa0FTxtemNorztke9QHSifqpi9-RNPe-B-RbzNmoOw9RGCMVhgeUOUICvTlC2QxttEh6JdU_u1r6B0k3tKfg-44VZG78Vs1UnxWmn9JYdwCUPAOmgDSO_cpueddw.AhZP9FIAOM1lhzOLLqlY9m5aFQG-e9fAgakKpOGvOok&dib_tag=se&keywords=Industrial+y+cient%C3%ADfico&qid=1725878059&sr=8-38,"Safco Master 5117 - Silla de trabajo industrial económica con respaldo alto, color negro",B001MS6WJM,374.34,Sin información,Más opciones de compra,4.8,13,https://m.media-amazon.com/images/I/61cQBFg8t2L._AC_UY218_.jpg,
https://www.amazon.com/-/es/Jacob-Shapiro/dp/0674007409/ref=sr_1_39?dib=eyJ2IjoiMSJ9.Rt8R88sROM62iDNG-G16xeF00g36heAtKNofhn53NgNnWKtQd6zNPil2R6dDMWWdt5Vv7vtrXmt7XhGDvZK6y9fg2FoW_pp97IXipUV-yfd6svCOa0FTxtemNorztke9QHSifqpi9-RNPe-B-RbzNmoOw9RGCMVhgeUOUICvTlC2QxttEh6JdU_u1r6B0k3tKfg-44VZG78Vs1UnxWmn9JYdwCUPAOmgDSO_cpueddw.AhZP9FIAOM1lhzOLLqlY9m5aFQG-e9fAgakKpOGvOok&dib_tag=se&keywords=Industrial+y+cient%C3%ADfico&qid=1725878059&sr=8-39,"Radiation Protection: A Guide for Scientists, Regulators and Physicians",0674007409,106.79,Sin información,|,5.0,5,https://m.media-amazon.com/images/I/61zVd+AjLZL._AC_UY218_.jpg,
https://www.amazon.com/-/es/John-B-Drake/dp/1611973538/ref=sr_1_40?dib=eyJ2IjoiMSJ9.Rt8R88sROM62iDNG-G16xeF00g36heAtKNofhn53NgNnWKtQd6zNPil2R6dDMWWdt5Vv7vtrXmt7XhGDvZK6y9fg2FoW_pp97IXipUV-yfd6svCOa0FTxtemNorztke9QHSifqpi9-RNPe-B-RbzNmoOw9RGCMVhgeUOUICvTlC2QxttEh6JdU_u1r6B0k3tKfg-44VZG78Vs1UnxWmn9JYdwCUPAOmgDSO_cpueddw.AhZP9FIAOM1lhzOLLqlY9m5aFQG-e9fAgakKpOGvOok&dib_tag=se&keywords=Industrial+y+cient%C3%ADfico&qid=1725878059&sr=8-40,Climate Modeling for Scientists and Engineers,1611973538,,Sin información,|,4.7,3,https://m.media-amazon.com/images/I/616SHE5EXTL._AC_UY218_.jpg,
https://www.amazon.com/-/es/neodimio-bricolaje-construcci%C3%B3n-cient%C3%ADfico-manualidades/dp/B0CWNGQ3LQ/ref=sr_1_41?dib=eyJ2IjoiMSJ9.Rt8R88sROM62iDNG-G16xeF00g36heAtKNofhn53NgNnWKtQd6zNPil2R6dDMWWdt5Vv7vtrXmt7XhGDvZK6y9fg2FoW_pp97IXipUV-yfd6svCOa0FTxtemNorztke9QHSifqpi9-RNPe-B-RbzNmoOw9RGCMVhgeUOUICvTlC2QxttEh6JdU_u1r6B0k3tKfg-44VZG78Vs1UnxWmn9JYdwCUPAOmgDSO_cpueddw.AhZP9FIAOM1lhzOLLqlY9m5aFQG-e9fAgakKpOGvOok&dib_tag=se&keywords=Industrial+y+cient%C3%ADfico&qid=1725878059&sr=8-41,"DIYMAG Imanes de disco de neodimio negros potentes con adhesivo de doble cara, imanes fuertes de tierras raras para nevera, bricolaje, construcción, científico, manualidades y oficina, 1.26 pulgadas",B0CWNGQ3LQ,22.99,Sin información,50+ comprados el mes pasado,4.4,19573,https://m.media-amazon.com/images/I/71IRRS2TYaL._AC_UY218_.jpg,50.0
https://www.amazon.com/-/es/David-L-Lewis-PhD/dp/1510743103/ref=sr_1_42?dib=eyJ2IjoiMSJ9.Rt8R88sROM62iDNG-G16xeF00g36heAtKNofhn53NgNnWKtQd6zNPil2R6dDMWWdt5Vv7vtrXmt7XhGDvZK6y9fg2FoW_pp97IXipUV-yfd6svCOa0FTxtemNorztke9QHSifqpi9-RNPe-B-RbzNmoOw9RGCMVhgeUOUICvTlC2QxttEh6JdU_u1r6B0k3tKfg-44VZG78Vs1UnxWmn9JYdwCUPAOmgDSO_cpueddw.AhZP9FIAOM1lhzOLLqlY9m5aFQG-e9fAgakKpOGvOok&dib_tag=se&keywords=Industrial+y+cient%C3%ADfico&qid=1725878059&sr=8-42,"Science for Sale: How the US Government Uses Powerful Corporations and Leading Universities to Support Government Policies, Silence Top Scientists, Jeopardize Our Health, and Protect Corporate Profits",1510743103,18.71,Sin información,|,4.6,125,https://m.media-amazon.com/images/I/811GG83x1kL._AC_UY218_.jpg,
https://www.amazon.com/-/es/Charles-River-Editors-ebook/dp/B073BN43CT/ref=sr_1_43?dib=eyJ2IjoiMSJ9.Rt8R88sROM62iDNG-G16xeF00g36heAtKNofhn53NgNnWKtQd6zNPil2R6dDMWWdt5Vv7vtrXmt7XhGDvZK6y9fg2FoW_pp97IXipUV-yfd6svCOa0FTxtemNorztke9QHSifqpi9-RNPe-B-RbzNmoOw9RGCMVhgeUOUICvTlC2QxttEh6JdU_u1r6B0k3tKfg-44VZG78Vs1UnxWmn9JYdwCUPAOmgDSO_cpueddw.AhZP9FIAOM1lhzOLLqlY9m5aFQG-e9fAgakKpOGvOok&dib_tag=se&keywords=Industrial+y+cient%C3%ADfico&qid=1725878059&sr=8-43,La Revolución Industrial: Historia y legado de los rápidos avances científicos y tecnológicos que dieron comienzo al mundo moderno (Spanish Edition),B073BN43CT,0.0,Sin información,Edición en Español,3.5,12,https://m.media-amazon.com/images/I/81UEG50PYyL._AC_UY218_.jpg,
https://www.amazon.com/-/es/Mike-Venezia/dp/0531213358/ref=sr_1_44?dib=eyJ2IjoiMSJ9.Rt8R88sROM62iDNG-G16xeF00g36heAtKNofhn53NgNnWKtQd6zNPil2R6dDMWWdt5Vv7vtrXmt7XhGDvZK6y9fg2FoW_pp97IXipUV-yfd6svCOa0FTxtemNorztke9QHSifqpi9-RNPe-B-RbzNmoOw9RGCMVhgeUOUICvTlC2QxttEh6JdU_u1r6B0k3tKfg-44VZG78Vs1UnxWmn9JYdwCUPAOmgDSO_cpueddw.AhZP9FIAOM1lhzOLLqlY9m5aFQG-e9fAgakKpOGvOok&dib_tag=se&keywords=Industrial+y+cient%C3%ADfico&qid=1725878059&sr=8-44,Henry Ford (Getting to Know the World's Greatest Inventors & Scientists),0531213358,,Sin información,|,4.9,26,https://m.media-amazon.com/images/I/61-hPyj6hIL._AC_UY218_.jpg,
https://www.amazon.com/-/es/Steven-W-Smith/dp/0966017633/ref=sr_1_45?dib=eyJ2IjoiMSJ9.Rt8R88sROM62iDNG-G16xeF00g36heAtKNofhn53NgNnWKtQd6zNPil2R6dDMWWdt5Vv7vtrXmt7XhGDvZK6y9fg2FoW_pp97IXipUV-yfd6svCOa0FTxtemNorztke9QHSifqpi9-RNPe-B-RbzNmoOw9RGCMVhgeUOUICvTlC2QxttEh6JdU_u1r6B0k3tKfg-44VZG78Vs1UnxWmn9JYdwCUPAOmgDSO_cpueddw.AhZP9FIAOM1lhzOLLqlY9m5aFQG-e9fAgakKpOGvOok&dib_tag=se&keywords=Industrial+y+cient%C3%ADfico&qid=1725878059&sr=8-45,The Scientist & Engineer's Guide to Digital Signal Processing,0966017633,48.94,Sin información,|,4.8,185,https://m.media-amazon.com/images/I/619+V8YSxQL._AC_UY218_.jpg,
https://www.amazon.com/-/es/Deshumidificador-deshumidificador-industrial-inteligente-comerciales/dp/B09X4NFPKF/ref=sr_1_46?dib=eyJ2IjoiMSJ9.Rt8R88sROM62iDNG-G16xeF00g36heAtKNofhn53NgNnWKtQd6zNPil2R6dDMWWdt5Vv7vtrXmt7XhGDvZK6y9fg2FoW_pp97IXipUV-yfd6svCOa0FTxtemNorztke9QHSifqpi9-RNPe-B-RbzNmoOw9RGCMVhgeUOUICvTlC2QxttEh6JdU_u1r6B0k3tKfg-44VZG78Vs1UnxWmn9JYdwCUPAOmgDSO_cpueddw.AhZP9FIAOM1lhzOLLqlY9m5aFQG-e9fAgakKpOGvOok&dib_tag=se&keywords=Industrial+y+cient%C3%ADfico&qid=1725878059&sr=8-46,"AlorAir Deshumidificador comercial con manguera de drenaje de bomba, deshumidificador industrial inteligente WiFi de 190 pintas, gran capacidad para sótanos, garajes, centros comerciales y lugares de",B09X4NFPKF,799.0,Sin información,PVPR:,5.0,6,https://m.media-amazon.com/images/I/71EPiPCK2NL._AC_UY218_.jpg,
